id,left_position,survey_finished,ccmu,catcap,anymc,medi,rural,nonpro,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q7,q8_1,q8_2,q8_3,q8_4,q8_5,q9_1,q9_2,q9_3,q9_4,q9_5,q10,q11,q12,q13,q14,q15_1,q15_2,q15_3,q15_4,q15_5,q15_6,q15_7,q16,q17,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_7,q18_8,q18_9,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8,q19_9,q19_10,q19_11,q19_12,q19_13,q19_14,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q20_7,q20_8,q20_9,q20_10,q20_11,q20_12,q20_13,q20_14,q20_15,q21,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q22_9,q22_10,q22_11,q22_12,q22_13,q22_14,q22_15,q22_16,q22_17,q22_18,q22_19,q22_20,q22_21,q22_22,q22_23,q23,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q26_7,q26_8,q26_9,q26_10
r_su43skfrbe5j8n7,0,1,5ma223,2,1,1,0,0,2,49,NA,4,1,0,1,0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0,1,4,NA,0,1,0,0,0,0,0,6,4,1,0,1,1,1,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,1,1,1,1,1,1,1,5,1,1
r_24is9ddahzpbegm,0,1,70m253,2,0,1,0,0,2,52,NA,3,0,0,0,0,0,1,1,1,2,1,1,4,3,2,2,3,2,2,2,2,2,4,2,6,1,4,NA,0,1,0,0,0,0,0,20,3,1,1,1,1,0,0,1,1,0,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,4,1,3,4,4,4,5,5,4,3,4,3,3
r_27bvvnqqotclfkk,0,1,70a265,2,0,1,1,0,2,60,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,3,4,4,4,5,5,2,6,1,4,NA,NA,NA,NA,1,NA,NA,NA,20,3,0,0,1,1,0,1,0,0,0,5,3,4,4,5,4,5,3,4,5,4,4,4,4,5,5,5,5,5,4,3,4,4,5,1,4,2,5,5,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,4,1,4,3,4,4,5,4,5,3,5,4,4
r_3s7kxnbhlaxsft5,1,1,70a316,3,0,1,1,0,2,57,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,4,4,4,4,4,3,4,4,4,4,2,1,1,4,NA,0,0,0,1,0,0,1,9,4,1,1,1,1,1,0,1,1,1,4,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,4,3,5,5,5,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,2,2,2,2,4,2,4
r_3s7kxnbhlaxsft5,1,1,70a316,3,0,1,1,0,2,57,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,4,4,4,4,4,3,4,4,4,4,2,1,1,4,NA,0,0,0,1,0,0,1,9,4,1,1,1,1,1,0,1,1,1,4,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,4,3,5,5,5,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,2,2,2,2,4,2,4
r_3s7kxnbhlaxsft5,0,1,70a316,3,0,1,1,0,2,57,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,4,4,4,4,4,3,4,4,4,4,2,1,1,4,NA,0,0,0,1,0,0,1,9,4,1,1,1,1,1,0,1,1,1,4,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,4,3,5,5,5,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,3,2,2,2,2,4,2,4
r_1lip5izjgekaioo,1,1,50r368,1,1,1,1,0,2,31,NA,1,0,0,0,0,0,3,NA,NA,NA,NA,NA,2,5,5,5,5,5,4,4,4,4,4,2,NA,1,4,NA,0,1,0,0,0,0,0,12,2,1,NA,1,1,1,NA,1,1,NA,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,2,2,2,2,2,2,3,2,2
r_1lip5izjgekaioo,1,1,50r368,1,1,1,1,0,2,31,NA,1,0,0,0,0,0,3,NA,NA,NA,NA,NA,2,5,5,5,5,5,4,4,4,4,4,2,NA,1,4,NA,0,1,0,0,0,0,0,12,2,1,NA,1,1,1,NA,1,1,NA,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,2,2,2,2,2,2,3,2,2
r_2fnrejkyb4rba3d,1,1,70m250,2,0,1,1,0,1,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,5,4,5,5,5,5,5,2,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,0,NA,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,2,2,2,2,2,2,2,2
r_2awsgi6cs6mg0bp,0,1,50r381,0,1,0,0,1,2,37,NA,4,1,NA,NA,1,1,3,NA,NA,2,NA,2,3,4,3,4,4,4,3,4,2,2,4,2,0.5,2,3,5,NA,1,NA,1,1,NA,NA,NA,4,1,1,1,NA,1,NA,1,1,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,3,1,2,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,3,2,2,3,4,4,4,4,2,2,4,2,2
r_2uvvwereej3bkyo,1,1,50r458,0,0,1,0,1,2,39,NA,4,1,1,1,1,1,3,1,1,1,1,1,2,5,3,3,5,4,4,3,4,4,4,2,1,2,4,NA,0,1,0,0,0,0,0,13,5,1,1,1,1,1,0,0,1,0,2,5,2,4,4,4,4,3,4,3,2,4,4,4,3,5,3,3,2,4,1,3,3,1,2,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,5,5,5,5,5,3,5,5,5
r_82eofqebcijkdfp,1,1,70a012,1,1,0,0,0,2,38,NA,2,0,0,0,0,0,1,1,1,1,1,1,4,5,3,3,3,3,4,5,4,4,3,2,6,1,4,NA,1,NA,NA,NA,NA,NA,1,NA,6,1,1,1,1,1,NA,1,1,NA,4,2,3,4,3,5,4,3,2,3,4,4,4,4,5,5,3,3,3,3,5,3,4,3,4,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,5,5,5,5,4,4,4,5,5
r_82eofqebcijkdfp,1,1,70a012,1,1,0,0,0,2,38,NA,2,0,0,0,0,0,1,1,1,1,1,1,4,5,3,3,3,3,4,5,4,4,3,2,6,1,4,NA,1,NA,NA,NA,NA,NA,1,NA,6,1,1,1,1,1,NA,1,1,NA,4,2,3,4,3,5,4,3,2,3,4,4,4,4,5,5,3,3,3,3,5,3,4,3,4,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,5,5,5,5,4,4,4,5,5
r_2racffolq1q0eoq,0,1,50r399,1,1,1,1,0,2,58,NA,3,1,1,1,1,0,1,1,1,1,1,NA,4,1,4,4,4,1,4,4,1,1,1,2,6,2,3,2,0,1,1,1,0,0,1,NA,4,1,1,1,1,1,0,1,1,1,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,4,4,2,2,1,3,4,2,4
r_3nwgdmhvxqylkv8,0,1,70a200,3,0,1,0,0,1,33,NA,4,0,1,1,0,0,1,1,1,1,1,NA,2,4,3,3,4,4,4,5,5,5,5,2,1,2,3,5,1,0,1,1,0,0,0,12.5,5,1,1,1,1,1,0,1,1,1,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,5,5,5,4,4,4,5,3,4,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,3,3,4,3,4,2,2,4,2,2
r_x3jt0zewvxrzgr7,0,1,70m091,1,0,1,2,1,2,28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,3,3,3,4,2,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,8,3,1,1,1,1,1,0,1,1,NA,4,4,4,5,0,5,5,0,4,4,5,5,5,5,4,4,4,3,4,4,4,4,4,4,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,3,4,5,3,4,4,4,4,4
r_3pwcgrw1aanyac5,1,1,50r298,0,1,0,0,0,2,60,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,4,4,4,4,5,4,5,2,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,13,3,1,1,1,1,1,0,1,0,1,3,4,4,5,3,5,4,3,4,5,3,5,5,4,4,4,4,4,3,5,5,5,4,4,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,4,3,4,5,3,4,4,4,4
r_qzrh3pkqyfeuav3,0,1,50r014,1,0,0,0,0,2,44,NA,4,0,0,0,0,0,1,1,1,1,1,NA,4,3,3,3,3,3,3,4,4,4,4,1,21,1,4,NA,0,0,0,0,0,0,1,31,6,1,1,1,1,1,0,1,0,0,0,3,3,3,0,2,3,0,0,3,2,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,1,5,5,5,5,5,5,5,5,5,5
r_1dkozffvxwah1vm,1,1,70a030,2,0,1,0,0,1,36,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,5,5,5,5,5,4,3,4,4,4,2,0,2,NA,3,0,0,0,0,0,0,0,7,3,1,1,1,1,1,0,1,1,1,4,4,4,3,3,4,4,3,4,4,4,4,4,3,4,3,3,4,4,3,3,3,3,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,4,3,3,2,2,2,2
r_rdyclfiejecbkyv,0,1,50m133,3,1,1,1,0,2,51,NA,2,NA,NA,NA,1,1,1,1,1,1,1,NA,4,4,2,2,2,2,2,2,4,4,5,2,5,1,4,NA,0,0,0,1,0,0,NA,5,4,1,1,1,1,1,0,0,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,5,5,5,4,4,5,5,4,4,5,2,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,4,3,4,2,4,3,4,3,3
r_v1zle3okrjjeo9j,1,1,50m109,1,1,1,0,0,2,62,NA,4,1,1,1,1,1,1,3,NA,2,NA,3,4,5,4,4,4,5,5,5,5,5,5,2,NA,1,4,NA,1,1,NA,NA,NA,NA,NA,10,6,1,1,1,1,1,0,1,1,0,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,4,3,3,2,2,1,3,2,1
r_v1zle3okrjjeo9j,0,1,50m109,1,1,1,0,0,2,62,NA,4,1,1,1,1,1,1,3,NA,2,NA,3,4,5,4,4,4,5,5,5,5,5,5,2,NA,1,4,NA,1,1,NA,NA,NA,NA,NA,10,6,1,1,1,1,1,0,1,1,0,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,4,3,3,2,2,1,3,2,1
r_1c9fhte6qfhwapc,0,1,70a246,3,0,1,0,1,2,44,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,4,4,4,4,4,4,3,4,4,5,2,4,2,3,5,0,1,0,0,0,0,0,NA,4,1,1,1,1,1,0,1,1,0,5,5,5,5,5,4,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,2,2,2,2,4,2,3
r_2phftdopkkyv5cm,1,1,70m035,3,1,1,0,0,2,30,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,4,4,4,4,4,4,4,4,4,4,4,2,3,1,4,NA,0,0,0,0,0,0,NA,12,3,0,0,1,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,3,3,4,3,3,3,2,2,4
r_rlyf7ghjascqjyb,0,1,70a338,3,0,0,1,0,2,46,NA,4,1,1,1,1,1,1,1,1,1,1,NA,1,5,5,5,5,5,4,4,5,4,5,2,1,1,4,NA,0,0,0,1,0,0,1,6,4,1,1,1,1,1,0,1,1,1,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,4,4,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,3,3,3,4,3,4,2,3,4,3
r_2wallcqxcxcryks,0,1,50a074,1,0,1,0,0,1,52,NA,2,NA,NA,NA,NA,NA,3,NA,NA,3,NA,3,4,4,3,3,4,4,5,5,5,5,5,1,21,1,4,NA,1,1,0,0,1,0,0,35,4,1,1,1,1,NA,NA,NA,NA,0,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,4,4,5,4,5,5,5,5,5,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,4,3,4,3,4,3,3,4,3
r_3nuxugme0ltpmlh,1,1,70a070,3,0,1,0,0,1,66,NA,3,0,0,0,0,0,3,1,1,1,1,1,4,5,3,3,3,3,3,4,3,4,5,2,2,2,3,1,0,0,0,0,0,0,1,11,4,1,1,1,1,1,0,1,1,NA,5,5,4,4,5,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,2,4,4,5,3,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,4,4,4,4,2,4,4,3,2
r_1iavkfbhuvixi9h,0,1,50r457,3,1,1,1,0,1,29,NA,3,0,0,0,0,1,3,1,1,1,1,1,4,1,3,3,4,4,4,5,5,5,5,2,5,1,NA,1,0,0,0,0,0,0,0,11,4,1,0,1,1,1,0,1,0,0,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,5,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,3,5,5,4,3,5,3,3
r_aeribe7avijbvgv,1,1,50r349,3,1,0,0,0,2,62,NA,4,1,1,0,0,0,1,3,1,1,1,1,2,4,3,4,4,4,3,4,4,4,4,2,1,1,4,NA,0,0,0,0,1,0,1,19,4,1,1,1,1,1,0,1,0,0,5,5,4,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,2,3,4,3,4,4,3,3,4
r_3pykwijr2vpf3hn,1,1,50r115,1,0,1,0,1,1,64,NA,7,1,1,1,0,0,1,1,1,1,1,2,3,4,4,4,4,4,4,4,3,3,4,2,2,2,4,NA,0,0,0,0,1,0,0,15,3,1,1,1,1,1,0,0,0,0,4,3,3,4,2,4,4,2,2,2,3,5,5,2,4,2,3,3,3,4,4,2,3,3,4,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,4,5,4,4,4,3,4,4,3
